iid;wave;pid;gender;race;race_o;imp_same_race;imp_same_religion;imp_attr;imp_sinc;imp_intel;imp_fun;imp_amb;imp_shared_interests;self_attr;self_sinc;self_fun;self_intel;self_amb;age_o;age;pf_o_att;pf_o_sin;pf_o_int;pf_o_fun;pf_o_amb;pf_o_sha;sports;tvsports;exercise;dining;museums;art;hiking;gaming;clubbing;reading;tv;theater;movies;concerts;music;shopping;yoga;dec;dec_o;match 
215;9;199;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;3;1;14.89;19.15;21.28;19.15;14.89;10.64;7;8;9;9;9;30;26;17.50;17.50;20.00;12.50;20.00;12.50;8;6;9;9;6;4;2;7;6;9;5;2;9;2;7;9;2;1;1;1
215;9;200;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;3;1;14.89;19.15;21.28;19.15;14.89;10.64;7;8;9;9;9;25;26;13.21;18.87;18.87;16.98;16.98;15.09;8;6;9;9;6;4;2;7;6;9;5;2;9;2;7;9;2;1;0;0
215;9;201;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;3;1;14.89;19.15;21.28;19.15;14.89;10.64;7;8;9;9;9;25;26;15.38;17.31;17.31;17.31;17.31;15.38;8;6;9;9;6;4;2;7;6;9;5;2;9;2;7;9;2;0;0;0
215;9;202;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;3;1;14.89;19.15;21.28;19.15;14.89;10.64;7;8;9;9;9;22;26;15.38;19.23;19.23;19.23;15.38;11.54;8;6;9;9;6;4;2;7;6;9;5;2;9;2;7;9;2;0;0;0
215;9;203;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;3;1;14.89;19.15;21.28;19.15;14.89;10.64;7;8;9;9;9;22;26;16.00;20.00;18.00;20.00;18.00;8.00;8;6;9;9;6;4;2;7;6;9;5;2;9;2;7;9;2;0;0;0
215;9;204;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;3;1;14.89;19.15;21.28;19.15;14.89;10.64;7;8;9;9;9;26;26;19.61;15.69;17.65;15.69;17.65;13.73;8;6;9;9;6;4;2;7;6;9;5;2;9;2;7;9;2;1;0;0
215;9;205;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;3;1;14.89;19.15;21.28;19.15;14.89;10.64;7;8;9;9;9;23;26;15.38;17.31;19.23;19.23;11.54;17.31;8;6;9;9;6;4;2;7;6;9;5;2;9;2;7;9;2;0;0;0
215;9;206;male;Asian/Pacific Islander/Asian-American;Black/African American;3;1;14.89;19.15;21.28;19.15;14.89;10.64;7;8;9;9;9;31;26;14.58;16.67;20.83;18.75;16.67;12.50;8;6;9;9;6;4;2;7;6;9;5;2;9;2;7;9;2;0;1;0
215;9;207;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;3;1;14.89;19.15;21.28;19.15;14.89;10.64;7;8;9;9;9;23;26;17.31;13.46;17.31;19.23;19.23;13.46;8;6;9;9;6;4;2;7;6;9;5;2;9;2;7;9;2;1;0;0
215;9;208;male;Asian/Pacific Islander/Asian-American;Black/African American;3;1;14.89;19.15;21.28;19.15;14.89;10.64;7;8;9;9;9;25;26;11.54;13.46;19.23;19.23;19.23;17.31;8;6;9;9;6;4;2;7;6;9;5;2;9;2;7;9;2;1;1;1
215;9;209;male;Asian/Pacific Islander/Asian-American;Black/African American;3;1;14.89;19.15;21.28;19.15;14.89;10.64;7;8;9;9;9;28;26;13.04;21.74;17.39;17.39;15.22;15.22;8;6;9;9;6;4;2;7;6;9;5;2;9;2;7;9;2;0;0;0
215;9;210;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;3;1;14.89;19.15;21.28;19.15;14.89;10.64;7;8;9;9;9;29;26;20.00;15.56;20.00;15.56;11.11;17.78;8;6;9;9;6;4;2;7;6;9;5;2;9;2;7;9;2;1;1;1
215;9;211;male;Asian/Pacific Islander/Asian-American;European/Caucasian-American;3;1;14.89;19.15;21.28;19.15;14.89;10.64;7;8;9;9;9;28;26;16.36;16.36;18.18;18.18;16.36;14.55;8;6;9;9;6;4;2;7;6;9;5;2;9;2;7;9;2;1;0;0
215;9;212;male;Asian/Pacific Islander/Asian-American;Latino/Hispanic American;3;1;14.89;19.15;21.28;19.15;14.89;10.64;7;8;9;9;9;27;26;14.29;18.37;18.37;16.33;18.37;14.29;8;6;9;9;6;4;2;7;6;9;5;2;9;2;7;9;2;1;1;1
215;9;213;male;Asian/Pacific Islander/Asian-American;Latino/Hispanic American;3;1;14.89;19.15;21.28;19.15;14.89;10.64;7;8;9;9;9;25;26;15.52;17.24;17.24;17.24;17.24;15.52;8;6;9;9;6;4;2;7;6;9;5;2;9;2;7;9;2;0;0;0
216;9;194;male;European/Caucasian-American;European/Caucasian-American;7;1;7.50;17.50;20.00;22.50;12.50;20.00;5;10;9;9;10;24;27;16.00;16.00;20.00;16.00;18.00;14.00;2;1;2;7;7;5;3;5;1;13;6;6;7;6;5;2;1;0;0;0
216;9;195;male;European/Caucasian-American;European/Caucasian-American;7;1;7.50;17.50;20.00;22.50;12.50;20.00;5;10;9;9;10;27;27;15.38;19.23;19.23;19.23;13.46;13.46;2;1;2;7;7;5;3;5;1;13;6;6;7;6;5;2;1;1;0;0
216;9;196;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;7;1;7.50;17.50;20.00;22.50;12.50;20.00;5;10;9;9;10;25;27;17.65;17.65;17.65;15.69;15.69;15.69;2;1;2;7;7;5;3;5;1;13;6;6;7;6;5;2;1;0;0;0
216;9;197;male;European/Caucasian-American;Other;7;1;7.50;17.50;20.00;22.50;12.50;20.00;5;10;9;9;10;24;27;14.00;18.00;20.00;18.00;16.00;14.00;2;1;2;7;7;5;3;5;1;13;6;6;7;6;5;2;1;0;0;0
216;9;198;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;7;1;7.50;17.50;20.00;22.50;12.50;20.00;5;10;9;9;10;23;27;15.38;19.23;17.31;19.23;9.62;19.23;2;1;2;7;7;5;3;5;1;13;6;6;7;6;5;2;1;1;0;0
216;9;199;male;European/Caucasian-American;European/Caucasian-American;7;1;7.50;17.50;20.00;22.50;12.50;20.00;5;10;9;9;10;30;27;17.50;17.50;20.00;12.50;20.00;12.50;2;1;2;7;7;5;3;5;1;13;6;6;7;6;5;2;1;1;0;0
216;9;200;male;European/Caucasian-American;European/Caucasian-American;7;1;7.50;17.50;20.00;22.50;12.50;20.00;5;10;9;9;10;25;27;13.21;18.87;18.87;16.98;16.98;15.09;2;1;2;7;7;5;3;5;1;13;6;6;7;6;5;2;1;1;0;0
216;9;201;male;European/Caucasian-American;European/Caucasian-American;7;1;7.50;17.50;20.00;22.50;12.50;20.00;5;10;9;9;10;25;27;15.38;17.31;17.31;17.31;17.31;15.38;2;1;2;7;7;5;3;5;1;13;6;6;7;6;5;2;1;1;0;0
216;9;202;male;European/Caucasian-American;European/Caucasian-American;7;1;7.50;17.50;20.00;22.50;12.50;20.00;5;10;9;9;10;22;27;15.38;19.23;19.23;19.23;15.38;11.54;2;1;2;7;7;5;3;5;1;13;6;6;7;6;5;2;1;1;0;0
216;9;203;male;European/Caucasian-American;European/Caucasian-American;7;1;7.50;17.50;20.00;22.50;12.50;20.00;5;10;9;9;10;22;27;16.00;20.00;18.00;20.00;18.00;8.00;2;1;2;7;7;5;3;5;1;13;6;6;7;6;5;2;1;1;0;0
216;9;204;male;European/Caucasian-American;European/Caucasian-American;7;1;7.50;17.50;20.00;22.50;12.50;20.00;5;10;9;9;10;26;27;19.61;15.69;17.65;15.69;17.65;13.73;2;1;2;7;7;5;3;5;1;13;6;6;7;6;5;2;1;0;0;0
216;9;205;male;European/Caucasian-American;European/Caucasian-American;7;1;7.50;17.50;20.00;22.50;12.50;20.00;5;10;9;9;10;23;27;15.38;17.31;19.23;19.23;11.54;17.31;2;1;2;7;7;5;3;5;1;13;6;6;7;6;5;2;1;1;0;0
216;9;206;male;European/Caucasian-American;Black/African American;7;1;7.50;17.50;20.00;22.50;12.50;20.00;5;10;9;9;10;31;27;14.58;16.67;20.83;18.75;16.67;12.50;2;1;2;7;7;5;3;5;1;13;6;6;7;6;5;2;1;0;1;0
216;9;207;male;European/Caucasian-American;European/Caucasian-American;7;1;7.50;17.50;20.00;22.50;12.50;20.00;5;10;9;9;10;23;27;17.31;13.46;17.31;19.23;19.23;13.46;2;1;2;7;7;5;3;5;1;13;6;6;7;6;5;2;1;1;0;0
216;9;208;male;European/Caucasian-American;Black/African American;7;1;7.50;17.50;20.00;22.50;12.50;20.00;5;10;9;9;10;25;27;11.54;13.46;19.23;19.23;19.23;17.31;2;1;2;7;7;5;3;5;1;13;6;6;7;6;5;2;1;1;0;0
216;9;209;male;European/Caucasian-American;Black/African American;7;1;7.50;17.50;20.00;22.50;12.50;20.00;5;10;9;9;10;28;27;13.04;21.74;17.39;17.39;15.22;15.22;2;1;2;7;7;5;3;5;1;13;6;6;7;6;5;2;1;1;0;0
216;9;210;male;European/Caucasian-American;European/Caucasian-American;7;1;7.50;17.50;20.00;22.50;12.50;20.00;5;10;9;9;10;29;27;20.00;15.56;20.00;15.56;11.11;17.78;2;1;2;7;7;5;3;5;1;13;6;6;7;6;5;2;1;1;0;0
216;9;211;male;European/Caucasian-American;European/Caucasian-American;7;1;7.50;17.50;20.00;22.50;12.50;20.00;5;10;9;9;10;28;27;16.36;16.36;18.18;18.18;16.36;14.55;2;1;2;7;7;5;3;5;1;13;6;6;7;6;5;2;1;1;0;0
216;9;212;male;European/Caucasian-American;Latino/Hispanic American;7;1;7.50;17.50;20.00;22.50;12.50;20.00;5;10;9;9;10;27;27;14.29;18.37;18.37;16.33;18.37;14.29;2;1;2;7;7;5;3;5;1;13;6;6;7;6;5;2;1;1;0;0
216;9;213;male;European/Caucasian-American;Latino/Hispanic American;7;1;7.50;17.50;20.00;22.50;12.50;20.00;5;10;9;9;10;25;27;15.52;17.24;17.24;17.24;17.24;15.52;2;1;2;7;7;5;3;5;1;13;6;6;7;6;5;2;1;1;0;0
217;9;194;male;European/Caucasian-American;European/Caucasian-American;8;1;21.28;17.02;21.28;12.77;6.38;21.28;7;10;7;10;10;24;26;16.00;16.00;20.00;16.00;18.00;14.00;1;2;8;7;8;8;10;1;2;10;4;8;6;10;10;1;7;0;1;0
217;9;195;male;European/Caucasian-American;European/Caucasian-American;8;1;21.28;17.02;21.28;12.77;6.38;21.28;7;10;7;10;10;27;26;15.38;19.23;19.23;19.23;13.46;13.46;1;2;8;7;8;8;10;1;2;10;4;8;6;10;10;1;7;1;1;1
217;9;196;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;8;1;21.28;17.02;21.28;12.77;6.38;21.28;7;10;7;10;10;25;26;17.65;17.65;17.65;15.69;15.69;15.69;1;2;8;7;8;8;10;1;2;10;4;8;6;10;10;1;7;0;1;0
217;9;197;male;European/Caucasian-American;Other;8;1;21.28;17.02;21.28;12.77;6.38;21.28;7;10;7;10;10;24;26;14.00;18.00;20.00;18.00;16.00;14.00;1;2;8;7;8;8;10;1;2;10;4;8;6;10;10;1;7;1;1;1
217;9;198;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;8;1;21.28;17.02;21.28;12.77;6.38;21.28;7;10;7;10;10;23;26;15.38;19.23;17.31;19.23;9.62;19.23;1;2;8;7;8;8;10;1;2;10;4;8;6;10;10;1;7;0;0;0
217;9;199;male;European/Caucasian-American;European/Caucasian-American;8;1;21.28;17.02;21.28;12.77;6.38;21.28;7;10;7;10;10;30;26;17.50;17.50;20.00;12.50;20.00;12.50;1;2;8;7;8;8;10;1;2;10;4;8;6;10;10;1;7;1;1;1
217;9;200;male;European/Caucasian-American;European/Caucasian-American;8;1;21.28;17.02;21.28;12.77;6.38;21.28;7;10;7;10;10;25;26;13.21;18.87;18.87;16.98;16.98;15.09;1;2;8;7;8;8;10;1;2;10;4;8;6;10;10;1;7;1;1;1
217;9;201;male;European/Caucasian-American;European/Caucasian-American;8;1;21.28;17.02;21.28;12.77;6.38;21.28;7;10;7;10;10;25;26;15.38;17.31;17.31;17.31;17.31;15.38;1;2;8;7;8;8;10;1;2;10;4;8;6;10;10;1;7;0;1;0
217;9;202;male;European/Caucasian-American;European/Caucasian-American;8;1;21.28;17.02;21.28;12.77;6.38;21.28;7;10;7;10;10;22;26;15.38;19.23;19.23;19.23;15.38;11.54;1;2;8;7;8;8;10;1;2;10;4;8;6;10;10;1;7;1;1;1
217;9;203;male;European/Caucasian-American;European/Caucasian-American;8;1;21.28;17.02;21.28;12.77;6.38;21.28;7;10;7;10;10;22;26;16.00;20.00;18.00;20.00;18.00;8.00;1;2;8;7;8;8;10;1;2;10;4;8;6;10;10;1;7;1;0;0
217;9;204;male;European/Caucasian-American;European/Caucasian-American;8;1;21.28;17.02;21.28;12.77;6.38;21.28;7;10;7;10;10;26;26;19.61;15.69;17.65;15.69;17.65;13.73;1;2;8;7;8;8;10;1;2;10;4;8;6;10;10;1;7;0;1;0
217;9;205;male;European/Caucasian-American;European/Caucasian-American;8;1;21.28;17.02;21.28;12.77;6.38;21.28;7;10;7;10;10;23;26;15.38;17.31;19.23;19.23;11.54;17.31;1;2;8;7;8;8;10;1;2;10;4;8;6;10;10;1;7;0;1;0
217;9;206;male;European/Caucasian-American;Black/African American;8;1;21.28;17.02;21.28;12.77;6.38;21.28;7;10;7;10;10;31;26;14.58;16.67;20.83;18.75;16.67;12.50;1;2;8;7;8;8;10;1;2;10;4;8;6;10;10;1;7;0;0;0
217;9;207;male;European/Caucasian-American;European/Caucasian-American;8;1;21.28;17.02;21.28;12.77;6.38;21.28;7;10;7;10;10;23;26;17.31;13.46;17.31;19.23;19.23;13.46;1;2;8;7;8;8;10;1;2;10;4;8;6;10;10;1;7;1;0;0
217;9;208;male;European/Caucasian-American;Black/African American;8;1;21.28;17.02;21.28;12.77;6.38;21.28;7;10;7;10;10;25;26;11.54;13.46;19.23;19.23;19.23;17.31;1;2;8;7;8;8;10;1;2;10;4;8;6;10;10;1;7;1;1;1
217;9;209;male;European/Caucasian-American;Black/African American;8;1;21.28;17.02;21.28;12.77;6.38;21.28;7;10;7;10;10;28;26;13.04;21.74;17.39;17.39;15.22;15.22;1;2;8;7;8;8;10;1;2;10;4;8;6;10;10;1;7;0;0;0
217;9;210;male;European/Caucasian-American;European/Caucasian-American;8;1;21.28;17.02;21.28;12.77;6.38;21.28;7;10;7;10;10;29;26;20.00;15.56;20.00;15.56;11.11;17.78;1;2;8;7;8;8;10;1;2;10;4;8;6;10;10;1;7;0;0;0
217;9;211;male;European/Caucasian-American;European/Caucasian-American;8;1;21.28;17.02;21.28;12.77;6.38;21.28;7;10;7;10;10;28;26;16.36;16.36;18.18;18.18;16.36;14.55;1;2;8;7;8;8;10;1;2;10;4;8;6;10;10;1;7;1;0;0
217;9;212;male;European/Caucasian-American;Latino/Hispanic American;8;1;21.28;17.02;21.28;12.77;6.38;21.28;7;10;7;10;10;27;26;14.29;18.37;18.37;16.33;18.37;14.29;1;2;8;7;8;8;10;1;2;10;4;8;6;10;10;1;7;1;1;1
217;9;213;male;European/Caucasian-American;Latino/Hispanic American;8;1;21.28;17.02;21.28;12.77;6.38;21.28;7;10;7;10;10;25;26;15.52;17.24;17.24;17.24;17.24;15.52;1;2;8;7;8;8;10;1;2;10;4;8;6;10;10;1;7;1;1;1
218;9;194;male;European/Caucasian-American;European/Caucasian-American;9;5;20.51;5.13;23.08;12.82;17.95;20.51;7;6;3;10;10;24;24;16.00;16.00;20.00;16.00;18.00;14.00;9;3;5;7;9;10;7;3;7;5;1;5;7;8;8;6;1;0;1;0
218;9;195;male;European/Caucasian-American;European/Caucasian-American;9;5;20.51;5.13;23.08;12.82;17.95;20.51;7;6;3;10;10;27;24;15.38;19.23;19.23;19.23;13.46;13.46;9;3;5;7;9;10;7;3;7;5;1;5;7;8;8;6;1;1;0;0
218;9;196;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;9;5;20.51;5.13;23.08;12.82;17.95;20.51;7;6;3;10;10;25;24;17.65;17.65;17.65;15.69;15.69;15.69;9;3;5;7;9;10;7;3;7;5;1;5;7;8;8;6;1;0;0;0
218;9;197;male;European/Caucasian-American;Other;9;5;20.51;5.13;23.08;12.82;17.95;20.51;7;6;3;10;10;24;24;14.00;18.00;20.00;18.00;16.00;14.00;9;3;5;7;9;10;7;3;7;5;1;5;7;8;8;6;1;0;0;0
218;9;198;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;9;5;20.51;5.13;23.08;12.82;17.95;20.51;7;6;3;10;10;23;24;15.38;19.23;17.31;19.23;9.62;19.23;9;3;5;7;9;10;7;3;7;5;1;5;7;8;8;6;1;0;0;0
218;9;199;male;European/Caucasian-American;European/Caucasian-American;9;5;20.51;5.13;23.08;12.82;17.95;20.51;7;6;3;10;10;30;24;17.50;17.50;20.00;12.50;20.00;12.50;9;3;5;7;9;10;7;3;7;5;1;5;7;8;8;6;1;0;1;0
218;9;200;male;European/Caucasian-American;European/Caucasian-American;9;5;20.51;5.13;23.08;12.82;17.95;20.51;7;6;3;10;10;25;24;13.21;18.87;18.87;16.98;16.98;15.09;9;3;5;7;9;10;7;3;7;5;1;5;7;8;8;6;1;1;0;0
218;9;201;male;European/Caucasian-American;European/Caucasian-American;9;5;20.51;5.13;23.08;12.82;17.95;20.51;7;6;3;10;10;25;24;15.38;17.31;17.31;17.31;17.31;15.38;9;3;5;7;9;10;7;3;7;5;1;5;7;8;8;6;1;0;0;0
218;9;202;male;European/Caucasian-American;European/Caucasian-American;9;5;20.51;5.13;23.08;12.82;17.95;20.51;7;6;3;10;10;22;24;15.38;19.23;19.23;19.23;15.38;11.54;9;3;5;7;9;10;7;3;7;5;1;5;7;8;8;6;1;1;0;0
218;9;203;male;European/Caucasian-American;European/Caucasian-American;9;5;20.51;5.13;23.08;12.82;17.95;20.51;7;6;3;10;10;22;24;16.00;20.00;18.00;20.00;18.00;8.00;9;3;5;7;9;10;7;3;7;5;1;5;7;8;8;6;1;1;0;0
218;9;204;male;European/Caucasian-American;European/Caucasian-American;9;5;20.51;5.13;23.08;12.82;17.95;20.51;7;6;3;10;10;26;24;19.61;15.69;17.65;15.69;17.65;13.73;9;3;5;7;9;10;7;3;7;5;1;5;7;8;8;6;1;1;0;0
218;9;205;male;European/Caucasian-American;European/Caucasian-American;9;5;20.51;5.13;23.08;12.82;17.95;20.51;7;6;3;10;10;23;24;15.38;17.31;19.23;19.23;11.54;17.31;9;3;5;7;9;10;7;3;7;5;1;5;7;8;8;6;1;1;0;0
218;9;206;male;European/Caucasian-American;Black/African American;9;5;20.51;5.13;23.08;12.82;17.95;20.51;7;6;3;10;10;31;24;14.58;16.67;20.83;18.75;16.67;12.50;9;3;5;7;9;10;7;3;7;5;1;5;7;8;8;6;1;1;1;1
218;9;207;male;European/Caucasian-American;European/Caucasian-American;9;5;20.51;5.13;23.08;12.82;17.95;20.51;7;6;3;10;10;23;24;17.31;13.46;17.31;19.23;19.23;13.46;9;3;5;7;9;10;7;3;7;5;1;5;7;8;8;6;1;1;0;0
218;9;208;male;European/Caucasian-American;Black/African American;9;5;20.51;5.13;23.08;12.82;17.95;20.51;7;6;3;10;10;25;24;11.54;13.46;19.23;19.23;19.23;17.31;9;3;5;7;9;10;7;3;7;5;1;5;7;8;8;6;1;1;0;0
218;9;209;male;European/Caucasian-American;Black/African American;9;5;20.51;5.13;23.08;12.82;17.95;20.51;7;6;3;10;10;28;24;13.04;21.74;17.39;17.39;15.22;15.22;9;3;5;7;9;10;7;3;7;5;1;5;7;8;8;6;1;0;0;0
218;9;210;male;European/Caucasian-American;European/Caucasian-American;9;5;20.51;5.13;23.08;12.82;17.95;20.51;7;6;3;10;10;29;24;20.00;15.56;20.00;15.56;11.11;17.78;9;3;5;7;9;10;7;3;7;5;1;5;7;8;8;6;1;0;0;0
218;9;211;male;European/Caucasian-American;European/Caucasian-American;9;5;20.51;5.13;23.08;12.82;17.95;20.51;7;6;3;10;10;28;24;16.36;16.36;18.18;18.18;16.36;14.55;9;3;5;7;9;10;7;3;7;5;1;5;7;8;8;6;1;0;0;0
218;9;212;male;European/Caucasian-American;Latino/Hispanic American;9;5;20.51;5.13;23.08;12.82;17.95;20.51;7;6;3;10;10;27;24;14.29;18.37;18.37;16.33;18.37;14.29;9;3;5;7;9;10;7;3;7;5;1;5;7;8;8;6;1;0;0;0
218;9;213;male;European/Caucasian-American;Latino/Hispanic American;9;5;20.51;5.13;23.08;12.82;17.95;20.51;7;6;3;10;10;25;24;15.52;17.24;17.24;17.24;17.24;15.52;9;3;5;7;9;10;7;3;7;5;1;5;7;8;8;6;1;1;0;0
219;9;194;male;European/Caucasian-American;European/Caucasian-American;1;1;16.28;16.28;18.60;16.28;16.28;16.28;7;7;6;9;6;24;26;16.00;16.00;20.00;16.00;18.00;14.00;8;2;7;7;7;8;3;3;6;7;2;6;7;7;10;3;10;0;1;0
219;9;195;male;European/Caucasian-American;European/Caucasian-American;1;1;16.28;16.28;18.60;16.28;16.28;16.28;7;7;6;9;6;27;26;15.38;19.23;19.23;19.23;13.46;13.46;8;2;7;7;7;8;3;3;6;7;2;6;7;7;10;3;10;1;0;0
219;9;196;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;1;1;16.28;16.28;18.60;16.28;16.28;16.28;7;7;6;9;6;25;26;17.65;17.65;17.65;15.69;15.69;15.69;8;2;7;7;7;8;3;3;6;7;2;6;7;7;10;3;10;1;1;1
219;9;197;male;European/Caucasian-American;Other;1;1;16.28;16.28;18.60;16.28;16.28;16.28;7;7;6;9;6;24;26;14.00;18.00;20.00;18.00;16.00;14.00;8;2;7;7;7;8;3;3;6;7;2;6;7;7;10;3;10;1;0;0
219;9;198;male;European/Caucasian-American;Asian/Pacific Islander/Asian-American;1;1;16.28;16.28;18.60;16.28;16.28;16.28;7;7;6;9;6;23;26;15.38;19.23;17.31;19.23;9.62;19.23;8;2;7;7;7;8;3;3;6;7;2;6;7;7;10;3;10;0;0;0
219;9;199;male;European/Caucasian-American;European/Caucasian-American;1;1;16.28;16.28;18.60;16.28;16.28;16.28;7;7;6;9;6;30;26;17.50;17.50;20.00;12.50;20.00;12.50;8;2;7;7;7;8;3;3;6;7;2;6;7;7;10;3;10;1;1;1
219;9;200;male;European/Caucasian-American;European/Caucasian-American;1;1;16.28;16.28;18.60;16.28;16.28;16.28;7;7;6;9;6;25;26;13.21;18.87;18.87;16.98;16.98;15.09;8;2;7;7;7;8;3;3;6;7;2;6;7;7;10;3;10;1;0;0
219;9;201;male;European/Caucasian-American;European/Caucasian-American;1;1;16.28;16.28;18.60;16.28;16.28;16.28;7;7;6;9;6;25;26;15.38;17.31;17.31;17.31;17.31;15.38;8;2;7;7;7;8;3;3;6;7;2;6;7;7;10;3;10;0;0;0
219;9;202;male;European/Caucasian-American;European/Caucasian-American;1;1;16.28;16.28;18.60;16.28;16.28;16.28;7;7;6;9;6;22;26;15.38;19.23;19.23;19.23;15.38;11.54;8;2;7;7;7;8;3;3;6;7;2;6;7;7;10;3;10;0;0;0
219;9;203;male;European/Caucasian-American;European/Caucasian-American;1;1;16.28;16.28;18.60;16.28;16.28;16.28;7;7;6;9;6;22;26;16.00;20.00;18.00;20.00;18.00;8.00;8;2;7;7;7;8;3;3;6;7;2;6;7;7;10;3;10;1;0;0
219;9;204;male;European/Caucasian-American;European/Caucasian-American;1;1;16.28;16.28;18.60;16.28;16.28;16.28;7;7;6;9;6;26;26;19.61;15.69;17.65;15.69;17.65;13.73;8;2;7;7;7;8;3;3;6;7;2;6;7;7;10;3;10;1;0;0
219;9;205;male;European/Caucasian-American;European/Caucasian-American;1;1;16.28;16.28;18.60;16.28;16.28;16.28;7;7;6;9;6;23;26;15.38;17.31;19.23;19.23;11.54;17.31;8;2;7;7;7;8;3;3;6;7;2;6;7;7;10;3;10;1;0;0
219;9;206;male;European/Caucasian-American;Black/African American;1;1;16.28;16.28;18.60;16.28;16.28;16.28;7;7;6;9;6;31;26;14.58;16.67;20.83;18.75;16.67;12.50;8;2;7;7;7;8;3;3;6;7;2;6;7;7;10;3;10;0;1;0
219;9;207;male;European/Caucasian-American;European/Caucasian-American;1;1;16.28;16.28;18.60;16.28;16.28;16.28;7;7;6;9;6;23;26;17.31;13.46;17.31;19.23;19.23;13.46;8;2;7;7;7;8;3;3;6;7;2;6;7;7;10;3;10;1;1;1
219;9;208;male;European/Caucasian-American;Black/African American;1;1;16.28;16.28;18.60;16.28;16.28;16.28;7;7;6;9;6;25;26;11.54;13.46;19.23;19.23;19.23;17.31;8;2;7;7;7;8;3;3;6;7;2;6;7;7;10;3;10;1;1;1
219;9;209;male;European/Caucasian-American;Black/African American;1;1;16.28;16.28;18.60;16.28;16.28;16.28;7;7;6;9;6;28;26;13.04;21.74;17.39;17.39;15.22;15.22;8;2;7;7;7;8;3;3;6;7;2;6;7;7;10;3;10;0;0;0
219;9;210;male;European/Caucasian-American;European/Caucasian-American;1;1;16.28;16.28;18.60;16.28;16.28;16.28;7;7;6;9;6;29;26;20.00;15.56;20.00;15.56;11.11;17.78;8;2;7;7;7;8;3;3;6;7;2;6;7;7;10;3;10;0;1;0
219;9;211;male;European/Caucasian-American;European/Caucasian-American;1;1;16.28;16.28;18.60;16.28;16.28;16.28;7;7;6;9;6;28;26;16.36;16.36;18.18;18.18;16.36;14.55;8;2;7;7;7;8;3;3;6;7;2;6;7;7;10;3;10;1;1;1
219;9;212;male;European/Caucasian-American;Latino/Hispanic American;1;1;16.28;16.28;18.60;16.28;16.28;16.28;7;7;6;9;6;27;26;14.29;18.37;18.37;16.33;18.37;14.29;8;2;7;7;7;8;3;3;6;7;2;6;7;7;10;3;10;1;1;1
219;9;213;male;European/Caucasian-American;Latino/Hispanic American;1;1;16.28;16.28;18.60;16.28;16.28;16.28;7;7;6;9;6;25;26;15.52;17.24;17.24;17.24;17.24;15.52;8;2;7;7;7;8;3;3;6;7;2;6;7;7;10;3;10;1;0;0
220;9;194;male;Other;European/Caucasian-American;1;1;16.67;16.67;16.67;16.67;14.81;18.52;10;10;10;10;10;24;25;16.00;16.00;20.00;16.00;18.00;14.00;9;9;5;10;9;10;10;6;8;10;2;5;5;5;9;5;5;0;0;0
220;9;195;male;Other;European/Caucasian-American;1;1;16.67;16.67;16.67;16.67;14.81;18.52;10;10;10;10;10;27;25;15.38;19.23;19.23;19.23;13.46;13.46;9;9;5;10;9;10;10;6;8;10;2;5;5;5;9;5;5;1;0;0
220;9;196;male;Other;Asian/Pacific Islander/Asian-American;1;1;16.67;16.67;16.67;16.67;14.81;18.52;10;10;10;10;10;25;25;17.65;17.65;17.65;15.69;15.69;15.69;9;9;5;10;9;10;10;6;8;10;2;5;5;5;9;5;5;1;0;0
220;9;197;male;Other;Other;1;1;16.67;16.67;16.67;16.67;14.81;18.52;10;10;10;10;10;24;25;14.00;18.00;20.00;18.00;16.00;14.00;9;9;5;10;9;10;10;6;8;10;2;5;5;5;9;5;5;1;0;0
220;9;198;male;Other;Asian/Pacific Islander/Asian-American;1;1;16.67;16.67;16.67;16.67;14.81;18.52;10;10;10;10;10;23;25;15.38;19.23;17.31;19.23;9.62;19.23;9;9;5;10;9;10;10;6;8;10;2;5;5;5;9;5;5;0;0;0
220;9;199;male;Other;European/Caucasian-American;1;1;16.67;16.67;16.67;16.67;14.81;18.52;10;10;10;10;10;30;25;17.50;17.50;20.00;12.50;20.00;12.50;9;9;5;10;9;10;10;6;8;10;2;5;5;5;9;5;5;0;0;0
220;9;200;male;Other;European/Caucasian-American;1;1;16.67;16.67;16.67;16.67;14.81;18.52;10;10;10;10;10;25;25;13.21;18.87;18.87;16.98;16.98;15.09;9;9;5;10;9;10;10;6;8;10;2;5;5;5;9;5;5;1;0;0
