iid,pid,wave,gender,age,age_o,race,race_o,same_race,same_religion,imp_same_race,imp_same_rel,field,goal,go_date,go_out,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,int_corr,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,pf_att,pf_sin,pf_int,pf_fun,pf_amb,pf_sha,attr,sinc,fun,int,amb,exp_happy,like,dec,match
275,265.0,11,Male,21.0,32.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,1.0,1.0,Operations Research,To meet new people,Twice a month,Once a week,9.0,1.0,10.0,6.0,7.0,7.0,4.0,6.0,5.0,10.0,1.0,9.0,7.0,7.0,9.0,5.0,9.0,0.24,15.0,5.0,45.0,10.0,15.0,10.0,25.0,10.0,25.0,5.0,10.0,25.0,10.0,7.0,6.0,10.0,10.0,6.0,6.0,1,0
275,266.0,11,Male,21.0,28.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,1.0,1.0,Operations Research,To meet new people,Twice a month,Once a week,9.0,1.0,10.0,6.0,7.0,7.0,4.0,6.0,5.0,10.0,1.0,9.0,7.0,7.0,9.0,5.0,9.0,0.32,25.0,20.0,20.0,25.0,0.0,10.0,25.0,10.0,25.0,5.0,10.0,25.0,10.0,7.0,6.0,10.0,10.0,6.0,7.0,1,0
275,267.0,11,Male,21.0,26.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,0.15239999999999998,1.0,1.0,Operations Research,To meet new people,Twice a month,Once a week,9.0,1.0,10.0,6.0,7.0,7.0,4.0,6.0,5.0,10.0,1.0,9.0,7.0,7.0,9.0,5.0,9.0,-0.48,20.0,30.0,10.0,15.0,10.0,15.0,25.0,10.0,25.0,5.0,10.0,25.0,10.0,7.0,6.0,10.0,10.0,6.0,5.0,1,0
275,268.0,11,Male,21.0,24.0,European/Caucasian-American,Latino/Hispanic American,0,0.20549999999999996,1.0,1.0,Operations Research,To meet new people,Twice a month,Once a week,9.0,1.0,10.0,6.0,7.0,7.0,4.0,6.0,5.0,10.0,1.0,9.0,7.0,7.0,9.0,5.0,9.0,0.27,30.0,20.0,20.0,10.0,15.0,5.0,25.0,10.0,25.0,5.0,10.0,25.0,10.0,7.0,6.0,10.0,10.0,6.0,9.0,1,0
275,269.0,11,Male,21.0,24.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,1.0,1.0,Operations Research,To meet new people,Twice a month,Once a week,9.0,1.0,10.0,6.0,7.0,7.0,4.0,6.0,5.0,10.0,1.0,9.0,7.0,7.0,9.0,5.0,9.0,0.64,20.0,10.0,30.0,15.0,15.0,10.0,25.0,10.0,25.0,5.0,10.0,25.0,10.0,7.0,6.0,10.0,10.0,6.0,8.0,1,0
275,270.0,11,Male,21.0,23.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,0.15239999999999998,1.0,1.0,Operations Research,To meet new people,Twice a month,Once a week,9.0,1.0,10.0,6.0,7.0,7.0,4.0,6.0,5.0,10.0,1.0,9.0,7.0,7.0,9.0,5.0,9.0,0.61,16.0,16.0,19.0,17.0,14.0,18.0,25.0,10.0,25.0,5.0,10.0,25.0,10.0,7.0,6.0,10.0,10.0,6.0,8.0,1,0
275,271.0,11,Male,21.0,23.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,1.0,1.0,Operations Research,To meet new people,Twice a month,Once a week,9.0,1.0,10.0,6.0,7.0,7.0,4.0,6.0,5.0,10.0,1.0,9.0,7.0,7.0,9.0,5.0,9.0,0.43,10.0,15.0,40.0,15.0,10.0,10.0,25.0,10.0,25.0,5.0,10.0,25.0,10.0,7.0,6.0,10.0,10.0,6.0,6.0,1,0
275,272.0,11,Male,21.0,25.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,1.0,1.0,Operations Research,To meet new people,Twice a month,Once a week,9.0,1.0,10.0,6.0,7.0,7.0,4.0,6.0,5.0,10.0,1.0,9.0,7.0,7.0,9.0,5.0,9.0,0.29,25.0,20.0,25.0,25.0,5.0,0.0,25.0,10.0,25.0,5.0,10.0,25.0,10.0,7.0,6.0,10.0,10.0,6.0,7.0,1,0
276,252.0,11,Male,26.0,28.0,European/Caucasian-American,Latino/Hispanic American,0,0.20549999999999996,7.0,3.0,Molecular Biology,To meet new people,Twice a month,Several times a week,6.0,2.0,8.0,9.0,8.0,9.0,2.0,3.0,6.0,9.0,1.0,4.0,7.0,6.0,7.0,2.0,2.0,0.34,0.0,25.0,25.0,25.0,25.0,0.0,24.0,16.0,28.0,14.0,8.0,10.0,7.0,6.0,7.0,10.0,8.0,4.0,8.0,1,0
276,253.0,11,Male,26.0,33.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,0.15239999999999998,7.0,3.0,Molecular Biology,To meet new people,Twice a month,Several times a week,6.0,2.0,8.0,9.0,8.0,9.0,2.0,3.0,6.0,9.0,1.0,4.0,7.0,6.0,7.0,2.0,2.0,0.58,25.0,30.0,10.0,10.0,5.0,20.0,24.0,16.0,28.0,14.0,8.0,10.0,7.0,6.0,7.0,10.0,8.0,4.0,5.0,0,0
276,254.0,11,Male,26.0,22.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,7.0,3.0,Molecular Biology,To meet new people,Twice a month,Several times a week,6.0,2.0,8.0,9.0,8.0,9.0,2.0,3.0,6.0,9.0,1.0,4.0,7.0,6.0,7.0,2.0,2.0,0.49,25.0,7.0,25.0,25.0,8.0,10.0,24.0,16.0,28.0,14.0,8.0,10.0,7.0,6.0,7.0,10.0,8.0,4.0,5.0,0,0
276,255.0,11,Male,26.0,26.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,0.15239999999999998,7.0,3.0,Molecular Biology,To meet new people,Twice a month,Several times a week,6.0,2.0,8.0,9.0,8.0,9.0,2.0,3.0,6.0,9.0,1.0,4.0,7.0,6.0,7.0,2.0,2.0,0.24,16.67,16.67,16.67,16.67,16.67,16.67,24.0,16.0,28.0,14.0,8.0,10.0,7.0,6.0,7.0,10.0,8.0,4.0,5.0,0,0
276,256.0,11,Male,26.0,24.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,0.15239999999999998,7.0,3.0,Molecular Biology,To meet new people,Twice a month,Several times a week,6.0,2.0,8.0,9.0,8.0,9.0,2.0,3.0,6.0,9.0,1.0,4.0,7.0,6.0,7.0,2.0,2.0,-0.06,15.0,25.0,20.0,20.0,10.0,10.0,24.0,16.0,28.0,14.0,8.0,10.0,7.0,6.0,7.0,10.0,8.0,4.0,8.0,1,0
276,257.0,11,Male,26.0,24.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,7.0,3.0,Molecular Biology,To meet new people,Twice a month,Several times a week,6.0,2.0,8.0,9.0,8.0,9.0,2.0,3.0,6.0,9.0,1.0,4.0,7.0,6.0,7.0,2.0,2.0,0.7,22.0,14.0,30.0,10.0,14.0,10.0,24.0,16.0,28.0,14.0,8.0,10.0,7.0,6.0,7.0,10.0,8.0,4.0,5.0,0,0
276,258.0,11,Male,26.0,25.0,European/Caucasian-American,Other,0,0.20959999999999995,7.0,3.0,Molecular Biology,To meet new people,Twice a month,Several times a week,6.0,2.0,8.0,9.0,8.0,9.0,2.0,3.0,6.0,9.0,1.0,4.0,7.0,6.0,7.0,2.0,2.0,0.1,7.0,35.0,20.0,20.0,5.0,13.0,24.0,16.0,28.0,14.0,8.0,10.0,7.0,6.0,7.0,10.0,8.0,4.0,7.0,1,1
276,259.0,11,Male,26.0,25.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,7.0,3.0,Molecular Biology,To meet new people,Twice a month,Several times a week,6.0,2.0,8.0,9.0,8.0,9.0,2.0,3.0,6.0,9.0,1.0,4.0,7.0,6.0,7.0,2.0,2.0,0.72,15.0,18.0,19.0,19.0,17.0,12.0,24.0,16.0,28.0,14.0,8.0,10.0,7.0,6.0,7.0,10.0,8.0,4.0,10.0,1,0
276,260.0,11,Male,26.0,27.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,0.15239999999999998,7.0,3.0,Molecular Biology,To meet new people,Twice a month,Several times a week,6.0,2.0,8.0,9.0,8.0,9.0,2.0,3.0,6.0,9.0,1.0,4.0,7.0,6.0,7.0,2.0,2.0,0.39,19.0,20.0,19.0,14.0,13.0,15.0,24.0,16.0,28.0,14.0,8.0,10.0,7.0,6.0,7.0,10.0,8.0,4.0,9.0,1,1
276,261.0,11,Male,26.0,26.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,0.15239999999999998,7.0,3.0,Molecular Biology,To meet new people,Twice a month,Several times a week,6.0,2.0,8.0,9.0,8.0,9.0,2.0,3.0,6.0,9.0,1.0,4.0,7.0,6.0,7.0,2.0,2.0,0.7,15.0,20.0,20.0,20.0,15.0,10.0,24.0,16.0,28.0,14.0,8.0,10.0,7.0,6.0,7.0,10.0,8.0,4.0,9.0,1,1
276,262.0,11,Male,26.0,29.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,7.0,3.0,Molecular Biology,To meet new people,Twice a month,Several times a week,6.0,2.0,8.0,9.0,8.0,9.0,2.0,3.0,6.0,9.0,1.0,4.0,7.0,6.0,7.0,2.0,2.0,0.39,10.0,40.0,20.0,20.0,0.0,10.0,24.0,16.0,28.0,14.0,8.0,10.0,7.0,6.0,7.0,10.0,8.0,4.0,6.0,0,0
276,263.0,11,Male,26.0,26.0,European/Caucasian-American,Black/African American,0,0.10790000000000004,7.0,3.0,Molecular Biology,To meet new people,Twice a month,Several times a week,6.0,2.0,8.0,9.0,8.0,9.0,2.0,3.0,6.0,9.0,1.0,4.0,7.0,6.0,7.0,2.0,2.0,0.2,20.0,20.0,20.0,10.0,20.0,10.0,24.0,16.0,28.0,14.0,8.0,10.0,7.0,6.0,7.0,10.0,8.0,4.0,8.0,1,0
276,264.0,11,Male,26.0,26.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,7.0,3.0,Molecular Biology,To meet new people,Twice a month,Several times a week,6.0,2.0,8.0,9.0,8.0,9.0,2.0,3.0,6.0,9.0,1.0,4.0,7.0,6.0,7.0,2.0,2.0,0.57,15.0,15.0,25.0,20.0,5.0,20.0,24.0,16.0,28.0,14.0,8.0,10.0,7.0,6.0,7.0,10.0,8.0,4.0,9.0,1,0
276,265.0,11,Male,26.0,32.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,7.0,3.0,Molecular Biology,To meet new people,Twice a month,Several times a week,6.0,2.0,8.0,9.0,8.0,9.0,2.0,3.0,6.0,9.0,1.0,4.0,7.0,6.0,7.0,2.0,2.0,0.52,15.0,5.0,45.0,10.0,15.0,10.0,24.0,16.0,28.0,14.0,8.0,10.0,7.0,6.0,7.0,10.0,8.0,4.0,3.0,0,0
276,266.0,11,Male,26.0,28.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,7.0,3.0,Molecular Biology,To meet new people,Twice a month,Several times a week,6.0,2.0,8.0,9.0,8.0,9.0,2.0,3.0,6.0,9.0,1.0,4.0,7.0,6.0,7.0,2.0,2.0,0.52,25.0,20.0,20.0,25.0,0.0,10.0,24.0,16.0,28.0,14.0,8.0,10.0,7.0,6.0,7.0,10.0,8.0,4.0,7.0,1,0
276,267.0,11,Male,26.0,26.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,0.15239999999999998,7.0,3.0,Molecular Biology,To meet new people,Twice a month,Several times a week,6.0,2.0,8.0,9.0,8.0,9.0,2.0,3.0,6.0,9.0,1.0,4.0,7.0,6.0,7.0,2.0,2.0,-0.22,20.0,30.0,10.0,15.0,10.0,15.0,24.0,16.0,28.0,14.0,8.0,10.0,7.0,6.0,7.0,10.0,8.0,4.0,6.0,0,0
276,268.0,11,Male,26.0,24.0,European/Caucasian-American,Latino/Hispanic American,0,0.20549999999999996,7.0,3.0,Molecular Biology,To meet new people,Twice a month,Several times a week,6.0,2.0,8.0,9.0,8.0,9.0,2.0,3.0,6.0,9.0,1.0,4.0,7.0,6.0,7.0,2.0,2.0,0.06,30.0,20.0,20.0,10.0,15.0,5.0,24.0,16.0,28.0,14.0,8.0,10.0,7.0,6.0,7.0,10.0,8.0,4.0,8.0,1,1
276,269.0,11,Male,26.0,24.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,7.0,3.0,Molecular Biology,To meet new people,Twice a month,Several times a week,6.0,2.0,8.0,9.0,8.0,9.0,2.0,3.0,6.0,9.0,1.0,4.0,7.0,6.0,7.0,2.0,2.0,0.71,20.0,10.0,30.0,15.0,15.0,10.0,24.0,16.0,28.0,14.0,8.0,10.0,7.0,6.0,7.0,10.0,8.0,4.0,9.0,1,0
276,270.0,11,Male,26.0,23.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,0.15239999999999998,7.0,3.0,Molecular Biology,To meet new people,Twice a month,Several times a week,6.0,2.0,8.0,9.0,8.0,9.0,2.0,3.0,6.0,9.0,1.0,4.0,7.0,6.0,7.0,2.0,2.0,0.63,16.0,16.0,19.0,17.0,14.0,18.0,24.0,16.0,28.0,14.0,8.0,10.0,7.0,6.0,7.0,10.0,8.0,4.0,7.0,1,1
276,271.0,11,Male,26.0,23.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,7.0,3.0,Molecular Biology,To meet new people,Twice a month,Several times a week,6.0,2.0,8.0,9.0,8.0,9.0,2.0,3.0,6.0,9.0,1.0,4.0,7.0,6.0,7.0,2.0,2.0,0.55,10.0,15.0,40.0,15.0,10.0,10.0,24.0,16.0,28.0,14.0,8.0,10.0,7.0,6.0,7.0,10.0,8.0,4.0,8.0,1,0
276,272.0,11,Male,26.0,25.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,7.0,3.0,Molecular Biology,To meet new people,Twice a month,Several times a week,6.0,2.0,8.0,9.0,8.0,9.0,2.0,3.0,6.0,9.0,1.0,4.0,7.0,6.0,7.0,2.0,2.0,0.43,25.0,20.0,25.0,25.0,5.0,0.0,24.0,16.0,28.0,14.0,8.0,10.0,7.0,6.0,7.0,10.0,8.0,4.0,6.0,0,0
277,252.0,11,Male,25.0,28.0,European/Caucasian-American,Latino/Hispanic American,0,0.20549999999999996,1.0,1.0,Genetics & Development,Seemed like a fun night out,Almost never,Once a month,10.0,6.0,10.0,5.0,8.0,8.0,10.0,5.0,3.0,8.0,2.0,7.0,8.0,6.0,6.0,1.0,2.0,-0.11,0.0,25.0,25.0,25.0,25.0,0.0,60.0,20.0,0.0,20.0,0.0,0.0,4.0,8.0,8.0,8.0,5.0,5.0,6.0,0,0
277,253.0,11,Male,25.0,33.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,0.15239999999999998,1.0,1.0,Genetics & Development,Seemed like a fun night out,Almost never,Once a month,10.0,6.0,10.0,5.0,8.0,8.0,10.0,5.0,3.0,8.0,2.0,7.0,8.0,6.0,6.0,1.0,2.0,0.13,25.0,30.0,10.0,10.0,5.0,20.0,60.0,20.0,0.0,20.0,0.0,0.0,4.0,8.0,8.0,8.0,5.0,5.0,6.0,0,0
277,254.0,11,Male,25.0,22.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,1.0,1.0,Genetics & Development,Seemed like a fun night out,Almost never,Once a month,10.0,6.0,10.0,5.0,8.0,8.0,10.0,5.0,3.0,8.0,2.0,7.0,8.0,6.0,6.0,1.0,2.0,0.19,25.0,7.0,25.0,25.0,8.0,10.0,60.0,20.0,0.0,20.0,0.0,0.0,4.0,8.0,8.0,8.0,5.0,5.0,7.0,0,0
277,255.0,11,Male,25.0,26.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,0.15239999999999998,1.0,1.0,Genetics & Development,Seemed like a fun night out,Almost never,Once a month,10.0,6.0,10.0,5.0,8.0,8.0,10.0,5.0,3.0,8.0,2.0,7.0,8.0,6.0,6.0,1.0,2.0,0.06,16.67,16.67,16.67,16.67,16.67,16.67,60.0,20.0,0.0,20.0,0.0,0.0,4.0,8.0,8.0,8.0,5.0,5.0,6.0,0,0
277,256.0,11,Male,25.0,24.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,0.15239999999999998,1.0,1.0,Genetics & Development,Seemed like a fun night out,Almost never,Once a month,10.0,6.0,10.0,5.0,8.0,8.0,10.0,5.0,3.0,8.0,2.0,7.0,8.0,6.0,6.0,1.0,2.0,-0.39,15.0,25.0,20.0,20.0,10.0,10.0,60.0,20.0,0.0,20.0,0.0,0.0,4.0,8.0,8.0,8.0,5.0,5.0,7.0,0,0
277,257.0,11,Male,25.0,24.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,1.0,1.0,Genetics & Development,Seemed like a fun night out,Almost never,Once a month,10.0,6.0,10.0,5.0,8.0,8.0,10.0,5.0,3.0,8.0,2.0,7.0,8.0,6.0,6.0,1.0,2.0,0.55,22.0,14.0,30.0,10.0,14.0,10.0,60.0,20.0,0.0,20.0,0.0,0.0,4.0,8.0,8.0,8.0,5.0,5.0,7.0,0,0
277,258.0,11,Male,25.0,25.0,European/Caucasian-American,Other,0,0.20959999999999995,1.0,1.0,Genetics & Development,Seemed like a fun night out,Almost never,Once a month,10.0,6.0,10.0,5.0,8.0,8.0,10.0,5.0,3.0,8.0,2.0,7.0,8.0,6.0,6.0,1.0,2.0,0.58,7.0,35.0,20.0,20.0,5.0,13.0,60.0,20.0,0.0,20.0,0.0,0.0,4.0,8.0,8.0,8.0,5.0,5.0,8.0,1,1
277,259.0,11,Male,25.0,25.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,1.0,1.0,Genetics & Development,Seemed like a fun night out,Almost never,Once a month,10.0,6.0,10.0,5.0,8.0,8.0,10.0,5.0,3.0,8.0,2.0,7.0,8.0,6.0,6.0,1.0,2.0,0.24,15.0,18.0,19.0,19.0,17.0,12.0,60.0,20.0,0.0,20.0,0.0,0.0,4.0,8.0,8.0,8.0,5.0,5.0,9.0,1,1
277,260.0,11,Male,25.0,27.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,0.15239999999999998,1.0,1.0,Genetics & Development,Seemed like a fun night out,Almost never,Once a month,10.0,6.0,10.0,5.0,8.0,8.0,10.0,5.0,3.0,8.0,2.0,7.0,8.0,6.0,6.0,1.0,2.0,0.36,19.0,20.0,19.0,14.0,13.0,15.0,60.0,20.0,0.0,20.0,0.0,0.0,4.0,8.0,8.0,8.0,5.0,5.0,8.0,1,1
277,261.0,11,Male,25.0,26.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,0.15239999999999998,1.0,1.0,Genetics & Development,Seemed like a fun night out,Almost never,Once a month,10.0,6.0,10.0,5.0,8.0,8.0,10.0,5.0,3.0,8.0,2.0,7.0,8.0,6.0,6.0,1.0,2.0,0.13,15.0,20.0,20.0,20.0,15.0,10.0,60.0,20.0,0.0,20.0,0.0,0.0,4.0,8.0,8.0,8.0,5.0,5.0,7.0,1,1
277,262.0,11,Male,25.0,29.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,1.0,1.0,Genetics & Development,Seemed like a fun night out,Almost never,Once a month,10.0,6.0,10.0,5.0,8.0,8.0,10.0,5.0,3.0,8.0,2.0,7.0,8.0,6.0,6.0,1.0,2.0,0.58,10.0,40.0,20.0,20.0,0.0,10.0,60.0,20.0,0.0,20.0,0.0,0.0,4.0,8.0,8.0,8.0,5.0,5.0,5.0,0,0
277,263.0,11,Male,25.0,26.0,European/Caucasian-American,Black/African American,0,0.10790000000000004,1.0,1.0,Genetics & Development,Seemed like a fun night out,Almost never,Once a month,10.0,6.0,10.0,5.0,8.0,8.0,10.0,5.0,3.0,8.0,2.0,7.0,8.0,6.0,6.0,1.0,2.0,-0.08,20.0,20.0,20.0,10.0,20.0,10.0,60.0,20.0,0.0,20.0,0.0,0.0,4.0,8.0,8.0,8.0,5.0,5.0,8.0,0,0
277,264.0,11,Male,25.0,26.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,1.0,1.0,Genetics & Development,Seemed like a fun night out,Almost never,Once a month,10.0,6.0,10.0,5.0,8.0,8.0,10.0,5.0,3.0,8.0,2.0,7.0,8.0,6.0,6.0,1.0,2.0,0.48,15.0,15.0,25.0,20.0,5.0,20.0,60.0,20.0,0.0,20.0,0.0,0.0,4.0,8.0,8.0,8.0,5.0,5.0,6.0,0,0
277,265.0,11,Male,25.0,32.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,1.0,1.0,Genetics & Development,Seemed like a fun night out,Almost never,Once a month,10.0,6.0,10.0,5.0,8.0,8.0,10.0,5.0,3.0,8.0,2.0,7.0,8.0,6.0,6.0,1.0,2.0,0.24,15.0,5.0,45.0,10.0,15.0,10.0,60.0,20.0,0.0,20.0,0.0,0.0,4.0,8.0,8.0,8.0,5.0,5.0,6.0,0,0
277,266.0,11,Male,25.0,28.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,1.0,1.0,Genetics & Development,Seemed like a fun night out,Almost never,Once a month,10.0,6.0,10.0,5.0,8.0,8.0,10.0,5.0,3.0,8.0,2.0,7.0,8.0,6.0,6.0,1.0,2.0,0.6,25.0,20.0,20.0,25.0,0.0,10.0,60.0,20.0,0.0,20.0,0.0,0.0,4.0,8.0,8.0,8.0,5.0,5.0,6.0,0,0
277,267.0,11,Male,25.0,26.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,0.15239999999999998,1.0,1.0,Genetics & Development,Seemed like a fun night out,Almost never,Once a month,10.0,6.0,10.0,5.0,8.0,8.0,10.0,5.0,3.0,8.0,2.0,7.0,8.0,6.0,6.0,1.0,2.0,-0.7,20.0,30.0,10.0,15.0,10.0,15.0,60.0,20.0,0.0,20.0,0.0,0.0,4.0,8.0,8.0,8.0,5.0,5.0,6.0,0,0
277,268.0,11,Male,25.0,24.0,European/Caucasian-American,Latino/Hispanic American,0,0.20549999999999996,1.0,1.0,Genetics & Development,Seemed like a fun night out,Almost never,Once a month,10.0,6.0,10.0,5.0,8.0,8.0,10.0,5.0,3.0,8.0,2.0,7.0,8.0,6.0,6.0,1.0,2.0,0.48,30.0,20.0,20.0,10.0,15.0,5.0,60.0,20.0,0.0,20.0,0.0,0.0,4.0,8.0,8.0,8.0,5.0,5.0,8.0,1,1
277,269.0,11,Male,25.0,24.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,1.0,1.0,Genetics & Development,Seemed like a fun night out,Almost never,Once a month,10.0,6.0,10.0,5.0,8.0,8.0,10.0,5.0,3.0,8.0,2.0,7.0,8.0,6.0,6.0,1.0,2.0,0.52,20.0,10.0,30.0,15.0,15.0,10.0,60.0,20.0,0.0,20.0,0.0,0.0,4.0,8.0,8.0,8.0,5.0,5.0,7.0,0,0
277,270.0,11,Male,25.0,23.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,0.15239999999999998,1.0,1.0,Genetics & Development,Seemed like a fun night out,Almost never,Once a month,10.0,6.0,10.0,5.0,8.0,8.0,10.0,5.0,3.0,8.0,2.0,7.0,8.0,6.0,6.0,1.0,2.0,0.49,16.0,16.0,19.0,17.0,14.0,18.0,60.0,20.0,0.0,20.0,0.0,0.0,4.0,8.0,8.0,8.0,5.0,5.0,7.0,1,0
277,271.0,11,Male,25.0,23.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,1.0,1.0,Genetics & Development,Seemed like a fun night out,Almost never,Once a month,10.0,6.0,10.0,5.0,8.0,8.0,10.0,5.0,3.0,8.0,2.0,7.0,8.0,6.0,6.0,1.0,2.0,0.17,10.0,15.0,40.0,15.0,10.0,10.0,60.0,20.0,0.0,20.0,0.0,0.0,4.0,8.0,8.0,8.0,5.0,5.0,6.0,0,0
277,272.0,11,Male,25.0,25.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,1.0,1.0,Genetics & Development,Seemed like a fun night out,Almost never,Once a month,10.0,6.0,10.0,5.0,8.0,8.0,10.0,5.0,3.0,8.0,2.0,7.0,8.0,6.0,6.0,1.0,2.0,-0.17,25.0,20.0,25.0,25.0,5.0,0.0,60.0,20.0,0.0,20.0,0.0,0.0,4.0,8.0,8.0,8.0,5.0,5.0,6.0,0,0
278,252.0,11,Male,32.0,28.0,European/Caucasian-American,Latino/Hispanic American,0,0.20549999999999996,1.0,1.0,Medical Informatics,Seemed like a fun night out,Once a week,Several times a week,8.0,1.0,5.0,9.0,9.0,9.0,9.0,5.0,8.0,9.0,5.0,7.0,9.0,9.0,9.0,5.0,1.0,0.64,0.0,25.0,25.0,25.0,25.0,0.0,25.0,15.0,20.0,25.0,10.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1,0
278,253.0,11,Male,32.0,33.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,0.15239999999999998,1.0,1.0,Medical Informatics,Seemed like a fun night out,Once a week,Several times a week,8.0,1.0,5.0,9.0,9.0,9.0,9.0,5.0,8.0,9.0,5.0,7.0,9.0,9.0,9.0,5.0,1.0,0.68,25.0,30.0,10.0,10.0,5.0,20.0,25.0,15.0,20.0,25.0,10.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,0,0
278,254.0,11,Male,32.0,22.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,1.0,1.0,Medical Informatics,Seemed like a fun night out,Once a week,Several times a week,8.0,1.0,5.0,9.0,9.0,9.0,9.0,5.0,8.0,9.0,5.0,7.0,9.0,9.0,9.0,5.0,1.0,0.74,25.0,7.0,25.0,25.0,8.0,10.0,25.0,15.0,20.0,25.0,10.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,0,0
278,255.0,11,Male,32.0,26.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,0.15239999999999998,1.0,1.0,Medical Informatics,Seemed like a fun night out,Once a week,Several times a week,8.0,1.0,5.0,9.0,9.0,9.0,9.0,5.0,8.0,9.0,5.0,7.0,9.0,9.0,9.0,5.0,1.0,-0.12,16.67,16.67,16.67,16.67,16.67,16.67,25.0,15.0,20.0,25.0,10.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,0,0
278,256.0,11,Male,32.0,24.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,0.15239999999999998,1.0,1.0,Medical Informatics,Seemed like a fun night out,Once a week,Several times a week,8.0,1.0,5.0,9.0,9.0,9.0,9.0,5.0,8.0,9.0,5.0,7.0,9.0,9.0,9.0,5.0,1.0,0.3,15.0,25.0,20.0,20.0,10.0,10.0,25.0,15.0,20.0,25.0,10.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,1,0
278,257.0,11,Male,32.0,24.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,1.0,1.0,Medical Informatics,Seemed like a fun night out,Once a week,Several times a week,8.0,1.0,5.0,9.0,9.0,9.0,9.0,5.0,8.0,9.0,5.0,7.0,9.0,9.0,9.0,5.0,1.0,0.88,22.0,14.0,30.0,10.0,14.0,10.0,25.0,15.0,20.0,25.0,10.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,0,0
278,258.0,11,Male,32.0,25.0,European/Caucasian-American,Other,0,0.20959999999999995,1.0,1.0,Medical Informatics,Seemed like a fun night out,Once a week,Several times a week,8.0,1.0,5.0,9.0,9.0,9.0,9.0,5.0,8.0,9.0,5.0,7.0,9.0,9.0,9.0,5.0,1.0,0.12,7.0,35.0,20.0,20.0,5.0,13.0,25.0,15.0,20.0,25.0,10.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,0,0
